cell_type	length
Sst2	220640
Sst2	304044
Sst2	33078
Sst2	384136
Sst2	26899
Sst2	465703
Sst2	53218
Sst2	471736
Sst2	358539
Sst2	152865
Sst2	236751
Sst2	102976
Sst2	183186
Sst2	17618
Sst2	3874
Sst2	60755
Sst2	155949
Sst2	13682
Sst2	204385
Sst2	1095756
Sst2	86665
Sst2	139340
Sst2	41920
Sst2	30863
Sst2	16937
Sst2	112990
Sst2	117467
Sst2	25469
Sst2	7115
Sst2	5725
Sst2	18775
Sst2	20248
Sst2	36279
Sst2	176274
Sst2	49317
Sst2	356936
Sst2	17905
Sst2	171774
Sst2	8760
Sst2	193529
Sst2	109732
Sst2	172535
Sst2	214732
Sst2	156413
Sst2	425026
Sst2	319491
Sst2	120998
Sst2	92552
Sst2	588360
Sst2	678473
Sst2	123436
Sst2	144388
Sst2	69099
Sst2	37896
Sst2	157607
Sst2	107049
Sst2	301153
Sst2	43928
Sst2	687221
Sst2	77584
Sst2	237279
Sst2	11961
Sst2	27197
Sst2	8796
Sst2	70374
Sst2	64535
Sst2	47067
Sst2	340056
Sst2	1133906
Sst2	28046
Sst2	307907
Sst2	684013
Sst2	20559
Sst2	98957
Sst2	14893
Sst2	23793
Sst2	103407
Sst2	72650
Sst2	73498
Sst2	157550
Sst2	110191
Sst2	101733
Sst2	17743
Sst2	129780
Sst2	206644
Sst2	34209
Sst2	107187
Sst2	94941
Sst2	144756
Sst2	116061
Sst2	238230
Sst2	510286
Sst2	474049
Sst2	119761
Sst2	164076
Sst2	13933
Sst2	23741
Sst2	13833
Sst2	69459
Sst2	2651978
Sst2	110301
Sst2	464944
Sst2	22935
Sst2	19300
Sst2	572943
Sst2	109244
Sst2	25174
Sst2	203175
Sst2	72566
Sst2	24221
Sst2	20087
Sst2	68522
Sst2	130275
Sst2	61979
Sst2	73879
Sst2	29971
Sst2	482255
Sst2	109151
Sst2	180173
Sst2	121780
Sst2	128167
Sst2	88302
Sst2	326860
Sst2	4104
Sst2	459809
Sst2	45104
Sst2	61285
Sst2	10065
Sst2	134092
Sst2	827902
Sst2	444408
Sst2	83903
Sst3	6988
Sst3	24369
Sst3	219823
Sst3	26642
Sst3	44296
Sst3	16012
Sst3	45663
Sst3	60875
Sst3	80816
Sst3	16413
Sst3	103441
Sst3	41037
Sst3	615828
Sst3	63526
Sst3	960317
Sst3	83465
Sst3	51880
Sst3	103402
Sst3	345088
Sst3	32115
Sst3	29728
Sst3	91461
Sst3	94230
Sst3	85227
Sst3	19607
Sst3	232048
Sst3	23798
Sst3	33816
Sst3	77011
Sst3	92191
Sst3	70806
Sst3	73897
Sst3	35727
Sst3	101309
Sst3	570323
Sst3	32245
Sst3	113929
Sst3	74170
Sst3	117098
Sst3	105438
Sst3	533301
Sst3	142807
Sst3	53691
Sst3	150971
Sst3	113870
Sst3	11305
Sst3	282955
Sst3	40353
Sst3	405635
Sst3	319966
Sst3	366819
Sst3	87757
Sst3	63980
Sst3	128458
Sst3	62013
Sst3	207251
Sst3	243100
Sst3	371686
Sst3	144930
Sst3	303586
Sst3	41293
Sst3	20863
Sst3	204225
Sst3	46066
Sst3	15934
Sst3	41700
Sst3	9884
Sst3	234206
Sst3	63111
Sst3	141418
Sst3	220193
Sst3	256074
Sst3	280679
Sst3	1406296
Sst3	64163
Sst3	108705
Sst3	76287
Sst3	22538
Sst3	186065
Sst3	117869
Sst3	67049
Sst3	85647
Sst3	389145
Sst3	681083
Sst3	583800
Sst3	50857
Sst3	113215
Sst3	63665
Sst3	534135
Sst3	110876
Sst3	84757
Sst3	54063
Sst3	66019
Sst3	77017
Sst3	55255
Sst3	136883
Sst3	348035
Sst3	66624
Sst3	54854
Sst3	97843
Sst3	228779
Sst3	46499
Sst3	26441
Sst3	83490
Sst3	22337
Sst3	45148
Sst3	20600
Sst3	313488
Sst3	202457
Sst3	84550
Sst3	98235
Sst3	84630
Sst3	133870
Sst3	88791
Sst3	30393
Sst3	73001
Sst3	92680
Sst3	134011
Sst3	106389
Sst3	262541
Sst3	277800
Sst3	74139
Sst3	43594
Sst3	185757
Sst3	67246
Sst3	91847
Sst3	251823
Sst3	85637
Sst3	28043
Sst3	605715
Sst3	509662
Sst3	50985
Sst3	34268
Sst3	170251
Sst3	217254
Sst3	29323
Sst3	36237
Sst3	22578
Sst3	51166
Sst3	51077
Sst3	130459
Sst3	245614
Sst3	75757
Sst3	25086
Sst3	40331
Sst3	181748
Sst3	191235
Sst3	58558
Sst3	81418
Sst3	155086
Sst3	555462
Sst3	61434
Sst3	27340
Sst3	8350
Sst3	25636
Sst3	89443
Sst3	173736
Sst3	122064
Sst3	68478
Sst3	64461
Sst3	136904
Sst3	15405
Sst3	70206
Sst3	128590
Sst3	142401
Sst3	121420
Sst3	285796
Sst3	63825
Sst3	552916
Sst3	79237
Sst3	4368
Sst3	39563
Sst3	143956
Sst3	74459
Sst3	23828
Sst3	71345
Sst3	42148
Sst3	5780
Sst3	19654
Sst3	120915
Sst3	12244
Sst3	138158
Sst3	84430
Sst3	40277
Sst3	8217
Sst3	13188
Sst3	31008
Sst3	6156
Sst3	39693
Sst3	57881
Sst3	83329
Sst3	15952
Sst3	11908
Sst3	215272
Sst3	52490
Sst3	23173
Sst3	869114
Sst3	116379
Sst3	562156
Sst3	84748
Sst3	110822
Sst3	40073
Sst3	188577
Sst3	12451
Sst3	103545
Sst3	85747
Sst3	761474
Sst3	39687
Sst3	500936
Sst3	188454
Sst3	43092
Sst3	201279
Sst3	55614
Sst3	3597
Sst3	13375
Sst3	120051
Sst3	53285
Sst3	22922
Sst3	11160
Sst3	24986
Sst3	5813
Sst3	30969
Sst3	111111
Sst3	27809
Sst3	36574
Sst3	12023
Sst3	97826
Sst3	42484
Sst3	18904
Sst3	30651
Sst3	19667
Sst3	11160
Sst3	163694
Sst3	23442
Sst3	572104
Sst3	12475
Sst3	111651
Sst3	31874
Sst3	272355
Sst3	472367
Sst3	196021
Sst3	159980
Sst3	303115
Sst3	125819
Sst3	280191
Sst3	56174
Sst3	188568
Sst3	185235
Sst3	255046
Sst3	64319
Sst3	8341
Sst3	33408
Sst3	8202
Sst3	13036
Sst3	150637
Sst3	98655
Sst3	89735
Sst3	394539
Sst3	293834
Sst3	180816
Sst3	95605
Sst3	57805
Sst3	34209
Sst3	304813
Sst3	271921
Sst3	584643
Sst3	298517
Sst3	90362
Sst3	18808
Sst3	154458
Sst3	46020
Sst3	383597
Sst3	92582
Sst3	268447
Sst3	79033
Sst3	41039
Sst3	427776
Sst3	124019
Sst3	39416
Sst3	140814
Sst3	84900
Sst3	16070
Sst3	203462
Sst3	199188
Sst3	65119
Sst3	67403
Sst3	192963
Sst3	152675
Sst3	163792
Sst3	869719
Sst3	38571
Sst3	2820
Sst3	17412
Sst3	107317
Sst3	738141
Sst3	934597
Sst3	348814
Sst3	41055
Sst3	147605
Sst3	123929
Sst3	141797
Sst3	36883
Sst3	46594
Sst3	28358
Sst3	22496
Sst3	58625
Sst3	180761
Sst3	234373
Sst3	27613
Sst3	580593
Sst3	150092
Sst3	16510
Sst3	15309
Sst3	243963
Sst3	60644
Sst3	394515
Sst3	234156
Sst3	259452
Sst3	136210
Sst3	156169
Sst3	16260
Sst3	157063
Sst3	215890
Sst3	220217
Sst3	670879
Sst3	36118
Sst3	965979
Sst3	2511
Sst3	243269
Sst3	71227
Sst3	54360
Sst3	168434
Sst3	163100
Sst3	641678
Sst3	658310
Sst3	93935
Sst3	248125
Sst3	80704
Sst3	242104
Sst3	47340
Sst3	924373
Sst3	710782
Sst3	276676
Sst3	225101
Sst3	390758
Sst3	155952
Sst3	109252
Sst3	362004
Sst3	74353
Sst3	165949
Sst3	297149
Sst3	192141
Sst3	224075
Sst3	426282
Sst3	157329
Sst3	108285
Sst3	54799
Sst3	231024
Sst3	128414
Sst3	37498
Sst3	381870
Sst3	28848
Sst3	165948
Sst3	490949
Sst3	38790
Sst3	99673
Sst3	661788
Sst3	171293
Sst3	56499
Sst3	293292
Sst3	32459
Sst3	384136
Sst3	267466
Sst3	187140
Sst3	120902
Sst3	53218
Sst3	197731
Sst3	853533
Sst3	471736
Sst3	152865
Sst3	112754
Sst3	60755
Sst3	516896
Sst3	31585
Sst3	1095756
Sst3	39697
Sst3	139340
Sst3	35155
Sst3	260850
Sst3	281599
Sst3	163840
Sst3	41920
Sst3	30863
Sst3	6033
Sst3	16937
Sst3	112990
Sst3	177603
Sst3	7115
Sst3	1037596
Sst3	20248
Sst3	36279
Sst3	176274
Sst3	49317
Sst3	172778
Sst3	249841
Sst3	17905
Sst3	8760
Sst3	172535
Sst3	381312
Sst3	236832
Sst3	214732
Sst3	51937
Sst3	163401
Sst3	225608
Sst3	295074
Sst3	425026
Sst3	678473
Sst3	47513
Sst3	144388
Sst3	54342
Sst3	367759
Sst3	744127
Sst3	295145
Sst3	366072
Sst3	43928
Sst3	126783
Sst3	237279
Sst3	246180
Sst3	162469
Sst3	27197
Sst3	70374
Sst3	64535
Sst3	47067
Sst3	1133906
Sst3	34448
Sst3	307907
Sst3	48135
Sst3	20559
Sst3	98957
Sst3	23793
Sst3	103407
Sst3	1301874
Sst3	157550
Sst3	120333
Sst3	352308
Sst3	135989
Sst3	174063
Sst3	17743
Sst3	34209
Sst3	94941
Sst3	116061
Sst3	211393
Sst3	238230
Sst3	474049
Sst3	119761
Sst3	164076
Sst3	41834
Sst3	45535
Sst3	69459
Sst3	464944
Sst3	47011
Sst3	22935
Sst3	19300
Sst3	368062
Sst3	137128
Sst3	109244
Sst3	25174
Sst3	203175
Sst3	72566
Sst3	20087
Sst3	130275
Sst3	73879
Sst3	112304
Sst3	482255
Sst3	109151
Sst3	121780
Sst3	515686
Sst3	122266
Sst3	88302
Sst3	326860
Sst3	362237
Sst3	459809
Sst3	141176
Sst3	45104
Sst3	61285
Sst3	10065
Sst3	444408
Sst3	83903
Sst3	216013
Sst4	6988
Sst4	24369
Sst4	219823
Sst4	26642
Sst4	16012
Sst4	48315
Sst4	45663
Sst4	60875
Sst4	311320
Sst4	16413
Sst4	127816
Sst4	41037
Sst4	63526
Sst4	103402
Sst4	345088
Sst4	7106
Sst4	94230
Sst4	45571
Sst4	232048
Sst4	23798
Sst4	33816
Sst4	244989
Sst4	70806
Sst4	73897
Sst4	101309
Sst4	23407
Sst4	372283
Sst4	32245
Sst4	185668
Sst4	88486
Sst4	117098
Sst4	105438
Sst4	142807
Sst4	10386
Sst4	113870
Sst4	11305
Sst4	472768
Sst4	113840
Sst4	38291
Sst4	405635
Sst4	87757
Sst4	63980
Sst4	128458
Sst4	893905
Sst4	243100
Sst4	10057
Sst4	144930
Sst4	41293
Sst4	20863
Sst4	157828
Sst4	1060332
Sst4	809730
Sst4	185012
Sst4	15934
Sst4	9884
Sst4	45852
Sst4	63111
Sst4	141418
Sst4	256074
Sst4	173180
Sst4	64163
Sst4	108705
Sst4	18980
Sst4	23062
Sst4	128725
Sst4	117869
Sst4	111840
Sst4	97415
Sst4	27310
Sst4	54443
Sst4	46794
Sst4	33218
Sst4	50857
Sst4	580102
Sst4	54063
Sst4	66019
Sst4	55255
Sst4	136883
Sst4	317618
Sst4	97843
Sst4	26441
Sst4	45148
Sst4	313488
Sst4	202457
Sst4	84630
Sst4	277496
Sst4	262541
Sst4	277800
Sst4	30987
Sst4	43594
Sst4	86021
Sst4	213296
Sst4	91847
Sst4	268515
Sst4	180316
Sst4	605715
Sst4	47940
Sst4	699758
Sst4	93137
Sst4	34268
Sst4	29323
Sst4	36237
Sst4	22578
Sst4	144665
Sst4	83705
Sst4	245614
Sst4	253880
Sst4	75757
Sst4	25086
Sst4	43212
Sst4	40331
Sst4	191235
Sst4	3540
Sst4	81418
Sst4	155086
Sst4	35363
Sst4	61434
Sst4	27340
Sst4	25636
Sst4	89443
Sst4	173736
Sst4	122064
Sst4	68478
Sst4	63688
Sst4	64461
Sst4	128590
Sst4	728649
Sst4	65190
Sst4	41433
Sst4	285796
Sst4	21868
Sst4	63825
Sst4	552916
Sst4	55578
Sst4	79237
Sst4	4368
Sst4	158930
Sst4	19664
Sst4	35415
Sst4	5780
Sst4	37370
Sst4	12244
Sst4	28175
Sst4	40277
Sst4	13188
Sst4	166105
Sst4	39245
Sst4	6156
Sst4	39693
Sst4	83329
Sst4	15952
Sst4	11908
Sst4	64247
Sst4	52490
Sst4	23173
Sst4	869114
Sst4	562156
Sst4	110822
Sst4	40073
Sst4	188577
Sst4	2160
Sst4	12451
Sst4	83929
Sst4	659787
Sst4	336303
Sst4	218391
Sst4	188454
Sst4	54954
Sst4	3597
Sst4	53285
Sst4	155927
Sst4	11160
Sst4	24986
Sst4	51875
Sst4	30969
Sst4	3136
Sst4	44463
Sst4	12023
Sst4	5022
Sst4	48681
Sst4	26992
Sst4	18904
Sst4	30651
Sst4	19667
Sst4	23442
Sst4	12475
Sst4	111651
Sst4	13031
Sst4	68490
Sst4	40122
Sst4	39985
Sst4	61695
Sst4	393868
Sst4	188568
Sst4	361605
Sst4	64319
Sst4	33408
Sst4	8202
Sst4	13036
Sst4	89735
Sst4	68788
Sst4	394539
Sst4	1169790
Sst4	301401
Sst4	95605
Sst4	95644
Sst4	34209
Sst4	584643
Sst4	90362
Sst4	18808
Sst4	154458
Sst4	224179
Sst4	268447
Sst4	92377
Sst4	25598
Sst4	24297
Sst4	21264
Sst4	132689
Sst4	124019
Sst4	39416
Sst4	140814
Sst4	42802
Sst4	84900
Sst4	65119
Sst4	150657
Sst4	67403
Sst4	144478
Sst4	257719
Sst4	35332
Sst4	163792
Sst4	2820
Sst4	17412
Sst4	738141
Sst4	552784
Sst4	239458
Sst4	934597
Sst4	48562
Sst4	87828
Sst4	105389
Sst4	53218
Sst4	147605
Sst4	123929
Sst4	141797
Sst4	59131
Sst4	36883
Sst4	605501
Sst4	82472
Sst4	46594
Sst4	28358
Sst4	22496
Sst4	58625
Sst4	234373
Sst4	27613
Sst4	16510
Sst4	615616
Sst4	107521
Sst4	15309
Sst4	945116
Sst4	122895
Sst4	215890
Sst4	220217
Sst4	670879
Sst4	36118
Sst4	2511
Sst4	154890
Sst4	243269
Sst4	269513
Sst4	54360
Sst4	163100
Sst4	658310
Sst4	47340
Sst4	206391
Sst4	924373
Sst4	70129
Sst4	208983
Sst4	27757
Sst4	294205
Sst4	513256
Sst4	74353
Sst4	165949
Sst4	192141
Sst4	224075
Sst4	794527
Sst4	54799
Sst4	372927
Sst4	231024
Sst4	128414
Sst4	37498
Sst4	938291
Sst4	170162
Sst4	38790
Sst4	107680
Sst4	13820
Sst4	126895
Sst4	384136
Sst4	509059
Sst4	53218
Sst4	121008
Sst4	853533
Sst4	152865
Sst4	91904
Sst4	102976
Sst4	17618
Sst4	60755
Sst4	1095756
Sst4	139340
Sst4	121696
Sst4	163840
Sst4	41920
Sst4	36419
Sst4	30863
Sst4	16937
Sst4	112990
Sst4	177603
Sst4	7115
Sst4	18775
Sst4	349484
Sst4	36279
Sst4	176274
Sst4	77731
Sst4	31519
Sst4	316175
Sst4	172778
Sst4	17905
Sst4	8760
Sst4	298332
Sst4	214732
Sst4	266823
Sst4	678473
Sst4	144388
Sst4	69327
Sst4	200216
Sst4	367759
Sst4	157607
Sst4	295145
Sst4	159186
Sst4	89040
Sst4	43928
Sst4	687221
Sst4	77584
Sst4	237279
Sst4	162469
Sst4	27197
Sst4	70374
Sst4	64535
Sst4	79171
Sst4	47067
Sst4	1133906
Sst4	644178
Sst4	28046
Sst4	428851
Sst4	307907
Sst4	684013
Sst4	56583
Sst4	20559
Sst4	98957
Sst4	103407
Sst4	126234
Sst4	70259
Sst4	1301874
Sst4	352308
Sst4	28604
Sst4	17743
Sst4	224107
Sst4	34209
Sst4	107187
Sst4	94941
Sst4	116061
Sst4	238230
Sst4	222445
Sst4	1215515
Sst4	324560
Sst4	13833
Sst4	69459
Sst4	125524
Sst4	60760
Sst4	19300
Sst4	183124
Sst4	33856
Sst4	137128
Sst4	25174
Sst4	203175
Sst4	20087
Sst4	130275
Sst4	73879
Sst4	36279
Sst4	482255
Sst4	109151
Sst4	170000
Sst4	121780
Sst4	88302
Sst4	326860
Sst4	362237
Sst4	459809
Sst4	308058
Sst4	10065
Sst4	134092
Sst4	827902
Sst5	6988
Sst5	70522
Sst5	24369
Sst5	8994
Sst5	26642
Sst5	24148
Sst5	16012
Sst5	45663
Sst5	60875
Sst5	42522
Sst5	81852
Sst5	41037
Sst5	155605
Sst5	63526
Sst5	960317
Sst5	83465
Sst5	103402
Sst5	94230
Sst5	45571
Sst5	23798
Sst5	33816
Sst5	73897
Sst5	101309
Sst5	86249
Sst5	32245
Sst5	172271
Sst5	105438
Sst5	142807
Sst5	54978
Sst5	10386
Sst5	113870
Sst5	472768
Sst5	282955
Sst5	288939
Sst5	87757
Sst5	63980
Sst5	128458
Sst5	10057
Sst5	371686
Sst5	158745
Sst5	41293
Sst5	383897
Sst5	15934
Sst5	86419
Sst5	9884
Sst5	63111
Sst5	280679
Sst5	173180
Sst5	64163
Sst5	108705
Sst5	24105
Sst5	22538
Sst5	186065
Sst5	117869
Sst5	97415
Sst5	583800
Sst5	278272
Sst5	84757
Sst5	54063
Sst5	66019
Sst5	55255
Sst5	136883
Sst5	317618
Sst5	586261
Sst5	97843
Sst5	46499
Sst5	26441
Sst5	22337
Sst5	45148
Sst5	313488
Sst5	202457
Sst5	725519
Sst5	88791
Sst5	73001
Sst5	277496
Sst5	396865
Sst5	43594
Sst5	185757
Sst5	86021
Sst5	187935
Sst5	180316
Sst5	605715
Sst5	47940
Sst5	36169
Sst5	50985
Sst5	273207
Sst5	34268
Sst5	4557
Sst5	29323
Sst5	22578
Sst5	51166
Sst5	245614
Sst5	517171
Sst5	119936
Sst5	75757
Sst5	25086
Sst5	40331
Sst5	191235
Sst5	139561
Sst5	81418
Sst5	155086
Sst5	35363
Sst5	61434
Sst5	27340
Sst5	8350
Sst5	25636
Sst5	89443
Sst5	122064
Sst5	68478
Sst5	64461
Sst5	128590
Sst5	142401
Sst5	108985
Sst5	728649
Sst5	285796
Sst5	63825
Sst5	106961
Sst5	79237
Sst5	4368
Sst5	39563
Sst5	147370
Sst5	23828
Sst5	47269
Sst5	10327
Sst5	5780
Sst5	4554
Sst5	19654
Sst5	12244
Sst5	138158
Sst5	40277
Sst5	13188
Sst5	189028
Sst5	33112
Sst5	122670
Sst5	6156
Sst5	39693
Sst5	83329
Sst5	15952
Sst5	11908
Sst5	160077
Sst5	23173
Sst5	84748
Sst5	110822
Sst5	40073
Sst5	188577
Sst5	103545
Sst5	71433
Sst5	85747
Sst5	218391
Sst5	188454
Sst5	397704
Sst5	3597
Sst5	11160
Sst5	24986
Sst5	132843
Sst5	3136
Sst5	31801
Sst5	96860
Sst5	12023
Sst5	97826
Sst5	81010
Sst5	18904
Sst5	30651
Sst5	19667
Sst5	163694
Sst5	23442
Sst5	68246
Sst5	12475
Sst5	111651
Sst5	472367
Sst5	124517
Sst5	56174
Sst5	188568
Sst5	361605
Sst5	64319
Sst5	20432
Sst5	33408
Sst5	8202
Sst5	13036
Sst5	245658
Sst5	98655
Sst5	89735
Sst5	394539
Sst5	293834
Sst5	691333
Sst5	95605
Sst5	34209
Sst5	90362
Sst5	154458
Sst5	383597
Sst5	79762
Sst5	92582
Sst5	268447
Sst5	92377
Sst5	79033
Sst5	24297
Sst5	21264
Sst5	265873
Sst5	132689
Sst5	492550
Sst5	124019
Sst5	39416
Sst5	43629
Sst5	16070
Sst5	144478
Sst5	103027
Sst5	152675
Sst5	61927
Sst5	211122
Sst5	35332
Sst5	38571
Sst5	2820
Sst5	17412
Sst5	738141
Sst5	436680
Sst5	552784
Sst5	53218
Sst5	7588
Sst5	38104
Sst5	141797
Sst5	82472
Sst5	46594
Sst5	82104
Sst5	28358
Sst5	22496
Sst5	19220
Sst5	58625
Sst5	234373
Sst5	7097
Sst5	27613
Sst5	16510
Sst5	94383
Sst5	168665
Sst5	57566
Sst5	15309
Sst5	17800
Sst5	259452
Sst5	539452
Sst5	136277
Sst5	1152195
Sst5	136210
Sst5	215890
Sst5	220217
Sst5	36118
Sst5	2511
Sst5	198195
Sst5	442153
Sst5	243269
Sst5	71227
Sst5	54360
Sst5	168434
Sst5	163100
Sst5	47340
Sst5	206391
Sst5	924373
Sst5	229153
Sst5	105755
Sst5	95815
Sst5	208983
Sst5	27757
Sst5	513256
Sst5	74353
Sst5	165949
Sst5	297149
Sst5	118528
Sst5	99115
Sst5	54799
Sst5	231024
Sst5	291745
Sst5	38790
Sst5	148723
Sst5	126895
Sst5	171293
Sst5	26522
Sst5	10392
Sst5	369560
Sst5	217807
Sst5	33078
Sst5	384136
Sst5	53218
Sst5	121008
Sst5	853533
Sst5	471736
Sst5	91904
Sst5	2782
Sst5	60755
Sst5	13682
Sst5	154091
Sst5	41920
Sst5	30863
Sst5	6033
Sst5	112990
Sst5	177603
Sst5	117467
Sst5	7115
Sst5	18775
Sst5	36279
Sst5	176274
Sst5	31519
Sst5	49317
Sst5	190786
Sst5	8760
Sst5	80810
Sst5	298332
Sst5	266823
Sst5	156413
Sst5	425026
Sst5	678473
Sst5	144388
Sst5	37896
Sst5	473541
Sst5	744127
Sst5	687221
Sst5	237279
Sst5	162469
Sst5	27197
Sst5	70374
Sst5	64535
Sst5	699185
Sst5	47067
Sst5	1133906
Sst5	28046
Sst5	307907
Sst5	20559
Sst5	235600
Sst5	98957
Sst5	23793
Sst5	70259
Sst5	120333
Sst5	88587
Sst5	222553
Sst5	218764
Sst5	17743
Sst5	107187
Sst5	94941
Sst5	167761
Sst5	116061
Sst5	211393
Sst5	222445
Sst5	324560
Sst5	149016
Sst5	119761
Sst5	33644
Sst5	69459
Sst5	125524
Sst5	464944
Sst5	13226
Sst5	22935
Sst5	19300
Sst5	660951
Sst5	109244
Sst5	25174
Sst5	203175
Sst5	72566
Sst5	24221
Sst5	130275
Sst5	73879
Sst5	146435
Sst5	482255
Sst5	109151
Sst5	128313
Sst5	121780
Sst5	88302
Sst5	326860
Sst5	141176
Sst5	10065
Sst5	134092
Sst5	827902
Sst5	444408
Sst5	124254
Sst5	216013
Sst6	6988
Sst6	45663
Sst6	60875
Sst6	182130
Sst6	83465
Sst6	7106
Sst6	23798
Sst6	33816
Sst6	73897
Sst6	86249
Sst6	32245
Sst6	172271
Sst6	419362
Sst6	1900727
Sst6	361789
Sst6	35277
Sst6	41293
Sst6	321005
Sst6	15934
Sst6	9884
Sst6	234206
Sst6	151802
Sst6	63111
Sst6	64163
Sst6	108705
Sst6	77424
Sst6	8076
Sst6	117869
Sst6	67049
Sst6	187443
Sst6	681083
Sst6	84757
Sst6	66019
Sst6	280212
Sst6	326795
Sst6	26441
Sst6	16343
Sst6	82215
Sst6	262541
Sst6	277800
Sst6	91847
Sst6	187935
Sst6	114373
Sst6	34268
Sst6	4557
Sst6	29323
Sst6	22578
Sst6	681803
Sst6	25086
Sst6	504048
Sst6	81418
Sst6	155086
Sst6	61434
Sst6	27340
Sst6	89443
Sst6	1078522
Sst6	68478
Sst6	64461
Sst6	128590
Sst6	728649
Sst6	285796
Sst6	79237
Sst6	47269
Sst6	5780
Sst6	87279
Sst6	13188
Sst6	39693
Sst6	57881
Sst6	83329
Sst6	23173
Sst6	188454
Sst6	11160
Sst6	31801
Sst6	96860
Sst6	12023
Sst6	12475
Sst6	111651
Sst6	361605
Sst6	33408
Sst6	13036
Sst6	245658
Sst6	185508
Sst6	89735
Sst6	1169790
Sst6	95605
Sst6	90362
Sst6	79762
Sst6	92582
Sst6	268447
Sst6	132689
Sst6	39416
Sst6	67403
Sst6	61927
Sst6	103391
Sst6	141797
Sst6	28358
Sst6	58625
Sst6	234373
Sst6	57566
Sst6	1051900
Sst6	15309
Sst6	539452
Sst6	123100
Sst6	414130
Sst6	1822715
Sst6	220217
Sst6	36118
Sst6	2511
Sst6	924373
Sst6	165949
Sst6	297149
Sst6	108285
Sst6	54799
Sst6	97859
Sst6	53218
Sst6	853533
Sst6	60755
Sst6	112990
Sst6	25469
Sst6	7115
Sst6	36279
Sst6	8760
Sst6	452296
Sst6	579410
Sst6	425026
Sst6	678473
Sst6	744127
Sst6	295145
Sst6	687221
Sst6	237279
Sst6	162469
Sst6	27197
Sst6	70374
Sst6	64535
Sst6	47067
Sst6	307907
Sst6	235600
Sst6	98957
Sst6	120333
Sst6	12098
Sst6	444108
Sst6	17743
Sst6	107187
Sst6	167761
Sst6	116061
Sst6	324560
Sst6	33644
Sst6	69459
Sst6	2651978
Sst6	22935
Sst6	19300
Sst6	109244
Sst6	203175
Sst6	109151
Sst6	121780
Sst6	88302
Sst6	326860
Sst6	10065
Sst6	444408
Sst7	6988
Sst7	29009
Sst7	16012
Sst7	45663
Sst7	60875
Sst7	134840
Sst7	51880
Sst7	103402
Sst7	561037
Sst7	7106
Sst7	180139
Sst7	94230
Sst7	45571
Sst7	23798
Sst7	33816
Sst7	73897
Sst7	101309
Sst7	162700
Sst7	32245
Sst7	142807
Sst7	231040
Sst7	226592
Sst7	500265
Sst7	11305
Sst7	1900727
Sst7	773429
Sst7	71550
Sst7	87757
Sst7	215706
Sst7	371686
Sst7	158745
Sst7	41293
Sst7	910439
Sst7	20863
Sst7	157828
Sst7	179059
Sst7	383897
Sst7	15934
Sst7	86419
Sst7	9884
Sst7	63111
Sst7	256074
Sst7	684523
Sst7	280679
Sst7	64163
Sst7	108705
Sst7	30077
Sst7	22538
Sst7	23062
Sst7	117869
Sst7	67049
Sst7	681083
Sst7	33218
Sst7	50857
Sst7	113215
Sst7	278272
Sst7	84757
Sst7	66019
Sst7	317618
Sst7	586261
Sst7	97843
Sst7	26441
Sst7	26786
Sst7	58808
Sst7	83490
Sst7	725519
Sst7	955912
Sst7	82215
Sst7	30393
Sst7	73001
Sst7	133926
Sst7	44989
Sst7	43594
Sst7	185757
Sst7	91847
Sst7	187935
Sst7	279716
Sst7	605715
Sst7	203927
Sst7	34268
Sst7	4557
Sst7	29323
Sst7	22578
Sst7	51166
Sst7	245614
Sst7	75757
Sst7	25086
Sst7	637934
Sst7	44490
Sst7	81418
Sst7	155086
Sst7	555462
Sst7	35363
Sst7	27340
Sst7	8350
Sst7	89443
Sst7	75496
Sst7	68478
Sst7	15405
Sst7	128590
Sst7	178341
Sst7	65190
Sst7	285796
Sst7	106961
Sst7	55578
Sst7	79237
Sst7	39563
Sst7	47269
Sst7	71345
Sst7	5780
Sst7	4510
Sst7	19654
Sst7	87279
Sst7	33575
Sst7	12244
Sst7	40277
Sst7	13188
Sst7	122670
Sst7	39693
Sst7	120609
Sst7	57881
Sst7	83329
Sst7	15952
Sst7	11908
Sst7	25875
Sst7	23173
Sst7	869114
Sst7	40073
Sst7	188577
Sst7	256143
Sst7	188454
Sst7	43092
Sst7	206408
Sst7	11160
Sst7	24986
Sst7	36574
Sst7	96860
Sst7	52335
Sst7	12023
Sst7	30651
Sst7	19667
Sst7	23442
Sst7	12475
Sst7	111651
Sst7	275669
Sst7	472367
Sst7	196021
Sst7	151136
Sst7	75535
Sst7	361605
Sst7	64319
Sst7	20432
Sst7	56015
Sst7	33408
Sst7	8202
Sst7	13036
Sst7	1425478
Sst7	185508
Sst7	89735
Sst7	293834
Sst7	95605
Sst7	249785
Sst7	95644
Sst7	34209
Sst7	90362
Sst7	154458
Sst7	64785
Sst7	92582
Sst7	268447
Sst7	24297
Sst7	132689
Sst7	188973
Sst7	39416
Sst7	16070
Sst7	67403
Sst7	61927
Sst7	2820
Sst7	30833
Sst7	17412
Sst7	436680
Sst7	552784
Sst7	105389
Sst7	38104
Sst7	36883
Sst7	28358
Sst7	22496
Sst7	968748
Sst7	19220
Sst7	58625
Sst7	234373
Sst7	94592
Sst7	27613
Sst7	94383
Sst7	13192
Sst7	15309
Sst7	449227
Sst7	243963
